Iterations,Total_loss,Avg_loss,Learning rate,Time
1,2134.378906,2134.378906,0.0,4.811468
2,2132.300293,2134.171143,0.0,4.782065
3,2143.328125,2135.086914,0.0,4.912714
4,2139.43042,2135.52124,0.0,4.632044
5,2134.475342,2135.416748,0.0,4.917373
6,2129.526855,2134.827637,0.0,4.336824
7,2138.970459,2135.241943,0.0,4.762919
8,2133.151855,2135.032959,0.0,4.483925
9,2136.627441,2135.192383,0.0,4.947588
10,2137.514893,2135.424561,0.0,4.611931
11,2148.745117,2136.756592,0.0,5.179341
12,2139.840332,2137.064941,0.0,4.840322
13,2139.447998,2137.303223,0.0,4.844252
14,2129.23584,2136.496582,0.0,4.231552
15,2141.651855,2137.012207,0.0,4.65927
16,2141.839111,2137.494873,0.0,5.763397
17,2142.020752,2137.94751,0.0,5.073162
18,2138.359863,2137.98877,0.0,4.69137
19,2139.162598,2138.106201,0.0,5.070439
20,2140.312988,2138.326904,0.0,4.849094
21,2141.567871,2138.650879,0.0,4.78649
22,2144.19165,2139.205078,0.0,4.779393
23,2138.545166,2139.13916,0.0,4.747838
24,2136.228027,2138.848145,0.0,4.652034
25,2136.830811,2138.646484,0.0,4.567711
26,2125.462402,2137.328125,0.0,4.308902
27,2139.083984,2137.503662,0.0,4.744617
28,2140.87915,2137.841309,0.0,4.827478
29,2134.546387,2137.511719,0.0,4.754533
30,2131.963135,2136.956787,0.0,4.603394
31,2128.664307,2136.127441,0.0,4.55855
32,2135.406982,2136.05542,0.0,4.768693
33,2129.585938,2135.408447,0.0,4.465778
34,2140.864258,2135.954102,0.0,4.885966
35,2122.309326,2134.5896,0.0,4.352945
36,2129.310303,2134.061768,0.0,4.75504
37,2122.836182,2132.939209,0.0,4.468706
38,2125.437012,2132.188965,0.0,4.665437
39,2126.411377,2131.611328,0.0,4.631515
40,2120.942627,2130.544434,0.0,4.558661
41,2114.317627,2128.921875,0.0,4.400223
42,2127.904297,2128.820068,0.0,4.929602
43,2110.654297,2127.003418,0.0,4.589725
44,2115.881836,2125.891357,0.0,4.685604
45,2104.568848,2123.759033,0.0,4.44608
46,2105.868408,2121.969971,0.0,4.699779
47,2103.153564,2120.088379,0.0,4.732957
48,2112.876709,2119.367188,0.0,4.991633
49,2096.292236,2117.05957,0.0,4.812146
50,2079.20874,2113.274414,0.0,4.146251
51,2079.143799,2109.861328,0.0,4.361953
52,2075.748779,2106.450195,0.0,4.670768
53,2071.335938,2102.938721,0.0,4.482398
54,2062.999268,2098.944824,0.0,4.440799
55,2066.877441,2095.738037,0.0,4.815899
56,2058.156006,2091.979736,0.0,4.748985
57,2050.526611,2087.834473,0.0,4.819233
58,2031.273926,2082.178467,0.0,4.508845
59,2030.734131,2077.033936,0.0,4.654888
60,2015.643677,2070.89502,0.0,4.560656
61,2009.805176,2064.786133,0.0,4.530956
62,2000.324463,2058.339844,0.0,4.735203
63,1999.026855,2052.408447,0.0,4.928362
64,1982.747437,2045.442383,0.0,4.867558
65,1960.142944,2036.912476,0.0,4.6221
66,1946.071655,2027.828369,0.0,4.537176
67,1941.355347,2019.18103,0.0,4.904566
68,1932.825439,2010.54541,0.0,4.982065
69,1903.155518,1999.806396,0.0,4.747285
70,1889.929932,1988.818726,0.0,4.586403
71,1873.837402,1977.320557,0.0,4.828798
72,1858.143921,1965.402832,0.0,4.748929
73,1836.959473,1952.558472,0.0,4.863953
74,1821.190186,1939.421631,0.0,5.062216
75,1792.092896,1924.688721,0.0,4.858194
76,1766.34729,1908.854614,0.0,4.559571
77,1751.989014,1893.168091,0.0,4.842908
78,1727.175659,1876.568848,0.0,4.925843
79,1706.9104,1859.603027,0.0,5.144602
80,1673.211182,1840.963867,0.0,5.81795
81,1644.151611,1821.282593,0.0,4.562484
82,1615.06897,1800.661255,0.0,4.583768
83,1588.41394,1779.436523,0.0,4.747221
84,1553.437744,1756.83667,0.0,4.548392
85,1531.174194,1734.270386,0.0,4.798298
86,1502.944458,1711.137817,0.0,4.99323
87,1465.039795,1686.528076,0.0,4.614788
88,1433.782104,1661.25354,0.0,4.757659
89,1400.163574,1635.144531,0.0,4.813471
90,1361.235229,1607.753662,0.0,4.613875
91,1329.92041,1579.970337,0.0,4.66394
92,1294.171265,1551.390381,0.0,4.664315
93,1259.480591,1522.199463,0.0,4.600471
94,1220.189209,1491.998413,0.0,4.449804
95,1190.360229,1461.834595,0.0,4.797104
96,1154.183228,1431.069458,0.0,4.884197
97,1108.447876,1398.807251,0.0,4.589143
98,1078.310181,1366.757568,0.0,4.768491
99,1031.940063,1333.275879,0.0,4.453255
100,999.662598,1299.914551,0.0,4.576085
101,966.126221,1266.535767,0.0,4.616559
102,936.400635,1233.522217,0.0,4.776112
103,894.009888,1199.571045,0.0,4.983441
104,857.765503,1165.390503,0.0,4.802083
105,822.88385,1131.139893,0.0,4.637861
106,784.647583,1096.490723,0.0,4.715419
107,769.636536,1063.805298,0.0,5.370916
108,711.715576,1028.596313,0.0,4.54173
109,686.24292,994.360962,0.0,4.871317
110,658.165649,960.741455,0.0,4.892697
111,619.936707,926.661011,0.0,4.722042
112,599.019958,893.896912,0.0,4.815883
113,559.590393,860.466248,0.0,4.365809
114,532.117126,827.631348,0.0,4.817722
115,511.331726,796.001404,0.0,4.900555
116,482.662567,764.667542,0.0,4.502519
117,456.559448,733.85675,0.0,4.610706
118,432.806091,703.751709,0.0,4.667559
119,412.786499,674.655212,0.0,4.816563
120,385.025452,645.692261,0.0,4.529167
121,367.01062,617.824097,0.0,4.679094
122,350.628967,591.104614,0.0,4.682285
123,322.088287,564.203003,0.0,4.581432
124,304.323486,538.215027,0.0,4.566414
125,299.402954,514.333801,0.0,4.797248
126,277.721283,490.672546,0.0,4.793469
127,264.336731,468.038971,0.0,4.771869
128,249.508301,446.185913,0.0,4.956054
129,236.981232,425.265442,0.0,4.956298
130,218.946884,404.633575,0.0,4.651121
131,206.157227,384.78595,0.0,4.66631
132,199.283981,366.235748,0.0,4.692016
133,177.962769,347.408447,0.0,4.352934
134,170.976212,329.765228,0.0,4.384053
135,165.660446,313.354736,0.0,4.646378
136,155.735138,297.592773,0.0,4.591865
137,148.877777,282.721283,0.0,4.748872
138,142.437622,268.692932,0.0,4.618898
139,129.648392,254.788483,0.0,4.558085
140,131.82074,242.491714,0.0,4.899501
141,123.262642,230.568802,0.0,4.966109
142,111.164864,218.628403,0.0,4.590418
143,109.007744,207.666336,0.0,4.817598
144,103.558418,197.255539,0.0,4.591352
145,98.335175,187.363495,0.0,4.727741
146,95.434738,178.170624,0.0,4.924809
147,91.568123,169.510376,0.0,4.835952
148,82.397919,160.799133,0.0,4.480277
149,74.967728,152.215988,0.0,4.43227
150,73.930832,144.387466,1e-06,4.426704
151,75.460114,137.494736,1e-06,4.646812
152,70.432854,130.788544,1e-06,4.664073
153,65.171417,124.22683,1e-06,4.499292
154,64.139374,118.218086,1e-06,4.718001
155,61.828087,112.579086,1e-06,4.904906
156,57.342392,107.05542,1e-06,4.70362
157,57.631287,102.113007,1e-06,4.732445
158,50.449795,96.946686,1e-06,4.41445
159,48.766899,92.128708,1e-06,4.480001
160,47.614529,87.677292,1e-06,4.427462
161,55.04464,84.414024,1e-06,5.152716
162,45.464622,80.519081,1e-06,4.676852
163,47.013031,77.168472,1e-06,4.726061
164,42.728626,73.724487,1e-06,4.610069
165,42.248001,70.576836,1e-06,4.634516
166,45.116207,68.030769,1e-06,4.82118
167,39.405552,65.168251,1e-06,4.667425
168,39.412853,62.592712,1e-06,4.790644
169,37.538231,60.087265,1e-06,4.6659
170,39.965141,58.075054,1e-06,5.039363
171,38.412258,56.108776,1e-06,4.763311
172,26.917072,53.189606,1e-06,4.184923
173,34.688671,51.339512,1e-06,4.675356
174,41.530903,50.35865,1e-06,5.113079
175,34.906189,48.813404,1e-06,4.800742
176,24.890657,46.421131,1e-06,4.291431
177,35.103348,45.289352,1e-06,4.97563
178,38.101204,44.570538,1e-06,5.101539
179,35.569157,43.670399,1e-06,5.048676
180,37.775932,43.080952,1e-06,5.165589
181,26.664465,41.439304,1e-06,4.623511
182,26.083134,39.903687,1e-06,4.644363
183,31.119385,39.025257,1e-06,5.015237
184,24.796906,37.602421,1e-06,5.513287
185,28.226034,36.664783,1e-06,5.603126
186,27.82486,35.780792,1e-06,5.889081
187,25.332495,34.735962,1e-06,4.696379
188,23.372211,33.599586,1e-06,4.43118
189,31.98357,33.437984,1e-06,5.057909
190,26.848158,32.779003,1e-06,4.94115
191,22.165737,31.717676,1e-06,4.687209
192,25.123304,31.058239,1e-06,4.77213
193,21.622578,30.114674,1e-06,4.627211
194,20.253132,29.128519,1e-06,4.581227
195,23.055269,28.521194,1e-06,4.620144
196,28.830206,28.552095,1e-06,5.119114
197,22.038746,27.900761,2e-06,4.582642
198,18.514824,26.962168,2e-06,4.51708
199,23.569077,26.622858,2e-06,4.872796
200,22.627245,26.223297,2e-06,4.651972
201,14.408751,25.041843,2e-06,4.184226
202,22.165699,24.754229,2e-06,4.583932
203,25.066368,24.785442,2e-06,5.015615
204,23.26034,24.632933,2e-06,4.836072
205,19.958776,24.165518,2e-06,4.694097
206,20.003712,23.749336,2e-06,4.648014
207,22.323494,23.606752,2e-06,4.749165
208,18.319063,23.077984,2e-06,4.44741
209,19.918602,22.762045,2e-06,4.686562
210,19.728844,22.458725,2e-06,4.692023
211,15.567357,21.769588,2e-06,4.419649
212,20.138622,21.606491,2e-06,4.742821
213,17.060177,21.151859,2e-06,4.587731
214,17.22193,20.758865,2e-06,4.64176
215,18.900223,20.573002,2e-06,4.676865
216,14.521805,19.967882,2e-06,4.453735
217,23.196032,20.290697,2e-06,4.990076
218,17.598251,20.021452,2e-06,4.649747
219,16.218472,19.641153,2e-06,4.499641
220,17.133762,19.390415,2e-06,4.632051
221,17.709078,19.222282,2e-06,4.682915
222,22.739941,19.574049,2e-06,4.887049
223,16.083218,19.224966,2e-06,4.640109
224,21.286753,19.431145,3e-06,4.98348
225,15.460718,19.034101,3e-06,4.61056
226,21.197542,19.250446,3e-06,4.971597
227,14.687006,18.794102,3e-06,4.540156
228,14.24466,18.339157,3e-06,4.534899
229,18.439636,18.349205,3e-06,4.81391
230,12.351364,17.74942,3e-06,4.237726
231,19.655497,17.940027,3e-06,4.922808
232,15.312993,17.677324,3e-06,4.614043
233,21.535473,18.063139,3e-06,5.020855
234,17.305252,17.98735,3e-06,4.745748
235,15.867531,17.775368,3e-06,4.646022
236,15.602188,17.55805,3e-06,4.625723
237,22.148584,18.017103,3e-06,5.19041
238,14.47191,17.662584,3e-06,4.46878
239,15.464426,17.442768,3e-06,4.672912
240,18.124046,17.510897,3e-06,4.865648
241,16.096384,17.369446,3e-06,4.708163
242,18.299856,17.462486,3e-06,4.822091
243,16.122717,17.32851,3e-06,4.748659
244,18.473696,17.443029,4e-06,4.872792
245,15.018335,17.20056,4e-06,4.535769
246,12.93786,16.77429,4e-06,4.402976
247,19.425291,17.039391,4e-06,4.983041
248,13.708813,16.706333,4e-06,4.503425
249,16.863277,16.722027,4e-06,4.784606
250,11.609333,16.210758,4e-06,4.364727
251,14.95765,16.085447,4e-06,4.693813
252,15.703887,16.047291,4e-06,4.765556
253,14.16343,15.858905,4e-06,4.50136
254,15.821153,15.855129,4e-06,4.769339
255,17.943136,16.063931,4e-06,4.948532
256,15.13466,15.971004,4e-06,4.618151
257,14.777887,15.851692,4e-06,4.647451
258,15.079448,15.774467,4e-06,4.619086
259,11.380947,15.335115,4e-06,4.479599
260,14.93616,15.295219,5e-06,4.724241
261,13.410382,15.106735,5e-06,4.48342
262,16.942257,15.290287,5e-06,5.070638
263,15.920696,15.353328,5e-06,4.754592
264,15.005963,15.318591,5e-06,4.583501
265,12.34766,15.021498,5e-06,4.467475
266,15.211692,15.040517,5e-06,4.718314
267,16.84676,15.221141,5e-06,4.904721
268,15.478094,15.246837,5e-06,4.881949
269,14.224965,15.14465,5e-06,4.689734
270,13.999626,15.030148,5e-06,4.631088
271,13.161944,14.843328,5e-06,4.576362
272,15.131512,14.872146,5e-06,4.78932
273,12.201237,14.605055,6e-06,4.576532
274,16.607344,14.805284,6e-06,4.900093
275,14.105954,14.735351,6e-06,4.680696
276,14.463486,14.708164,6e-06,4.825323
277,14.628655,14.700213,6e-06,4.710299
278,14.908708,14.721063,6e-06,4.727389
279,15.337281,14.782684,6e-06,4.872105
280,15.302214,14.834638,6e-06,4.888154
281,16.511087,15.002283,6e-06,4.872775
282,14.178414,14.919896,6e-06,4.769064
283,13.051705,14.733077,6e-06,4.689352
284,10.48847,14.308617,7e-06,4.457603
285,14.09579,14.287334,7e-06,4.817777
286,13.579353,14.216537,7e-06,4.638586
287,11.835883,13.978471,7e-06,4.660019
288,15.599142,14.140538,7e-06,4.976089
289,12.445674,13.971052,7e-06,4.681079
290,11.566812,13.730628,7e-06,4.605136
291,15.891394,13.946705,7e-06,4.895375
292,17.30039,14.282073,7e-06,5.219556
293,13.732676,14.227133,7e-06,4.744712
294,13.148999,14.11932,7e-06,4.693478
295,12.215946,13.928983,8e-06,4.57915
296,15.88063,14.124147,8e-06,5.13703
297,12.326012,13.944334,8e-06,4.558207
298,12.930626,13.842963,8e-06,4.654596
299,11.587686,13.617435,8e-06,4.5115
300,10.895679,13.34526,8e-06,4.420541
301,16.310646,13.641798,8e-06,5.047485
302,14.907855,13.768404,8e-06,4.916512
303,15.247769,13.916341,8e-06,5.057976
304,13.968607,13.921568,9e-06,4.844048
305,13.00123,13.829535,9e-06,4.694121
306,8.92892,13.339473,9e-06,4.235827
307,10.914538,13.096979,9e-06,4.601224
308,12.391167,13.026398,9e-06,4.662597
309,15.846263,13.308384,9e-06,5.080214
310,8.510933,12.828639,9e-06,4.37375
311,10.395588,12.585334,9e-06,4.449593
312,10.305466,12.357347,9e-06,4.562742
313,13.564278,12.478041,1e-05,4.884832
314,15.880939,12.818331,1e-05,5.059217
315,15.239557,13.060453,1e-05,5.0105
316,12.074332,12.961842,1e-05,4.643275
317,12.934003,12.959058,1e-05,4.795889
318,12.915748,12.954727,1e-05,4.733804
319,12.110395,12.870294,1e-05,4.668792
320,8.365879,12.419852,1e-05,4.352544
321,12.001514,12.378018,1.1e-05,4.721222
322,10.949651,12.235182,1.1e-05,4.68786
323,11.965059,12.20817,1.1e-05,4.718811
324,8.696413,11.856995,1.1e-05,4.286511
325,11.371604,11.808455,1.1e-05,4.67804
326,13.155797,11.94319,1.1e-05,4.852238
327,14.728779,12.221748,1.1e-05,5.103262
328,13.611488,12.360723,1.2e-05,4.861259
329,12.542898,12.378941,1.2e-05,4.736833
330,11.194878,12.260534,1.2e-05,4.665221
331,10.498311,12.084312,1.2e-05,4.607995
332,12.07749,12.083631,1.2e-05,4.750257
333,11.565001,12.031768,1.2e-05,4.675403
334,8.319349,11.660526,1.2e-05,4.298671
335,12.587045,11.753179,1.3e-05,4.847344
336,11.777777,11.755638,1.3e-05,4.689475
337,10.543727,11.634447,1.3e-05,4.700222
338,12.08306,11.679308,1.3e-05,4.788042
339,10.736114,11.584989,1.3e-05,4.639794
340,10.140874,11.440578,1.3e-05,4.639875
341,10.505874,11.347107,1.4e-05,4.672716
342,9.43389,11.155786,1.4e-05,4.379741
343,11.468297,11.187037,1.4e-05,4.663335
344,14.826869,11.55102,1.4e-05,5.112664
345,11.11014,11.506931,1.4e-05,4.711194
346,10.910734,11.447311,1.4e-05,4.569488
347,8.969887,11.199569,1.4e-05,4.429181
348,10.900583,11.16967,1.5e-05,4.53967
349,9.136215,10.966325,1.5e-05,4.390945
350,9.373997,10.807092,1.5e-05,4.551061
351,13.071507,11.033533,1.5e-05,4.880744
352,11.740602,11.10424,1.5e-05,4.808049
353,12.972922,11.291109,1.6e-05,4.898613
354,11.222586,11.284257,1.6e-05,4.805338
355,12.361686,11.392,1.6e-05,4.892695
356,9.739291,11.226729,1.6e-05,4.610625
357,10.848999,11.188956,1.6e-05,4.771101
358,10.039585,11.074019,1.6e-05,4.537242
359,10.429482,11.009565,1.7e-05,4.82279
360,8.503042,10.758913,1.7e-05,4.556509
361,13.465171,11.029539,1.7e-05,5.007474
362,10.636266,10.990211,1.7e-05,4.665169
363,10.780666,10.969257,1.7e-05,4.669881
364,8.607853,10.733117,1.8e-05,4.525703
365,9.926331,10.652438,1.8e-05,4.629356
366,11.249276,10.712122,1.8e-05,4.771781
367,8.182673,10.459177,1.8e-05,4.445765
368,8.975126,10.310772,1.8e-05,4.476127
369,9.019168,10.181612,1.9e-05,4.52085
370,8.671933,10.030644,1.9e-05,4.512812
371,10.155763,10.043157,1.9e-05,4.655275
372,11.351869,10.174027,1.9e-05,4.87276
373,7.407276,9.897352,1.9e-05,4.330636
374,8.168165,9.724434,2e-05,4.405481
375,12.866876,10.038678,2e-05,5.099944
376,9.57231,9.992042,2e-05,4.696912
377,8.474921,9.840329,2e-05,4.41611
378,12.991155,10.155412,2e-05,5.119858
379,10.566733,10.196544,2.1e-05,4.79705
380,9.337484,10.110638,2.1e-05,4.62059
381,9.242719,10.023846,2.1e-05,4.626694
382,7.13917,9.735378,2.1e-05,4.33814
383,8.298341,9.591675,2.2e-05,4.539991
384,11.489786,9.781486,2.2e-05,4.866048
385,7.380779,9.541415,2.2e-05,4.493063
386,9.264143,9.513688,2.2e-05,4.743497
387,11.601471,9.722466,2.2e-05,4.926073
388,8.55462,9.605681,2.3e-05,4.415901
389,10.205005,9.665614,2.3e-05,4.860845
390,6.033107,9.302363,2.3e-05,4.233573
391,10.151686,9.387296,2.3e-05,4.70087
392,10.045753,9.453141,2.4e-05,4.762536
393,8.245398,9.332367,2.4e-05,4.520923
394,12.232773,9.622408,2.4e-05,5.075924
395,8.687032,9.528871,2.4e-05,4.659122
396,9.7611,9.552094,2.5e-05,5.449678
397,7.75675,9.37256,2.5e-05,4.528725
398,10.899749,9.525278,2.5e-05,4.805565
399,9.839074,9.556658,2.5e-05,4.713263
400,8.941439,9.495136,2.6e-05,4.675856
401,10.732015,9.618824,2.6e-05,4.956822
402,11.459262,9.802868,2.6e-05,5.01547
403,8.333011,9.655882,2.6e-05,4.628897
404,8.845881,9.574882,2.7e-05,4.523817
405,8.727094,9.490103,2.7e-05,4.589666
406,10.778425,9.618935,2.7e-05,4.936793
407,10.168439,9.673885,2.7e-05,4.845175
408,10.825395,9.789036,2.8e-05,4.853998
409,7.518008,9.561934,2.8e-05,4.446905
410,7.520258,9.357766,2.8e-05,4.52998
411,6.614088,9.083398,2.9e-05,4.2456
412,7.132311,8.888289,2.9e-05,4.474401
413,6.476224,8.647083,2.9e-05,4.422854
414,10.27875,8.81025,2.9e-05,4.86616
415,7.285572,8.657783,3e-05,4.448018
416,12.215998,9.013604,3e-05,5.129866
417,8.725685,8.984812,3e-05,4.732536
418,8.72032,8.958363,3.1e-05,4.701525
419,7.279559,8.790483,3.1e-05,4.459013
420,10.519489,8.963383,3.1e-05,4.904839
421,10.356644,9.102709,3.1e-05,4.961404
422,7.820798,8.974518,3.2e-05,4.549635
423,8.546789,8.931745,3.2e-05,4.714305
424,8.716652,8.910235,3.2e-05,4.689148
425,8.162785,8.83549,3.3e-05,4.56937
426,9.110252,8.862967,3.3e-05,4.705765
427,8.670518,8.843721,3.3e-05,4.579401
428,9.56054,8.915403,3.4e-05,4.687235
429,8.71856,8.89572,3.4e-05,4.719125
430,10.245549,9.030703,3.4e-05,4.937095
431,9.549737,9.082606,3.5e-05,4.789123
432,9.436,9.117946,3.5e-05,4.900117
433,9.113002,9.117452,3.5e-05,4.743416
434,8.125334,9.01824,3.5e-05,4.676421
435,5.194985,8.635915,3.6e-05,4.23529
436,8.408708,8.613194,3.6e-05,4.759149
437,10.814539,8.833329,3.6e-05,4.892557
438,10.774666,9.027463,3.7e-05,4.988107
439,8.623804,8.987097,3.7e-05,4.701078
440,6.453772,8.733765,3.7e-05,4.991321
441,9.500008,8.810389,3.8e-05,5.292051
442,8.924082,8.821758,3.8e-05,4.804578
443,9.43059,8.882642,3.9e-05,4.900968
444,9.66752,8.961129,3.9e-05,4.881658
445,6.027261,8.667743,3.9e-05,4.424499
446,9.148852,8.715854,4e-05,4.735095
447,8.708342,8.715102,4e-05,4.803039
448,10.364322,8.880024,4e-05,4.913605
449,6.843811,8.676403,4.1e-05,4.450959
450,8.211158,8.629879,4.1e-05,4.65918
451,7.414447,8.508336,4.1e-05,4.465465
452,7.846587,8.442162,4.2e-05,4.562192
453,8.431705,8.441116,4.2e-05,4.722587
454,6.197124,8.216717,4.2e-05,4.551309
455,5.620392,7.957084,4.3e-05,4.350347
456,8.712811,8.032657,4.3e-05,4.846184
457,9.206004,8.149991,4.4e-05,4.887316
458,6.377367,7.972729,4.4e-05,4.513824
459,7.246468,7.900103,4.4e-05,4.537924
460,6.200938,7.730186,4.5e-05,4.505407
461,6.655934,7.622761,4.5e-05,4.507939
462,8.162354,7.67672,4.6e-05,4.638611
463,8.275732,7.736621,4.6e-05,4.703241
464,6.987139,7.661673,4.6e-05,4.56028
465,7.814103,7.676916,4.7e-05,4.692895
466,9.714107,7.880635,4.7e-05,4.991773
467,7.755749,7.868146,4.8e-05,4.636812
468,8.546647,7.935997,4.8e-05,4.857053
469,4.428686,7.585266,4.8e-05,4.12331
470,8.296356,7.656375,4.9e-05,4.64274
471,8.267148,7.717452,4.9e-05,4.645126
472,7.338921,7.679599,5e-05,4.568323
473,8.82517,7.794156,5e-05,4.842108
474,6.605977,7.675338,5e-05,4.602516
475,7.321596,7.639964,5.1e-05,4.688984
476,7.087063,7.584674,5.1e-05,4.663098
477,8.94066,7.720273,5.2e-05,4.909081
478,7.54707,7.702952,5.2e-05,4.755084
479,8.158883,7.748546,5.3e-05,4.77457
480,7.88325,7.762016,5.3e-05,4.746604
481,6.389773,7.624792,5.4e-05,4.630828
482,7.771932,7.639506,5.4e-05,4.763589
483,8.09302,7.684857,5.4e-05,4.828467
484,5.532334,7.469605,5.5e-05,4.745953
485,8.67263,7.589908,5.5e-05,4.867279
486,9.23112,7.754029,5.6e-05,5.089792
487,6.811803,7.659806,5.6e-05,4.544589
488,8.624281,7.756254,5.7e-05,4.855532
489,6.993386,7.679967,5.7e-05,4.637296
490,7.027201,7.61469,5.8e-05,4.597912
491,9.663955,7.819617,5.8e-05,5.105188
492,9.474855,7.985141,5.9e-05,5.047438
493,6.224214,7.809048,5.9e-05,4.438292
494,5.788504,7.606994,6e-05,4.355512
495,7.717956,7.61809,6e-05,4.879596
496,4.600581,7.316339,6.1e-05,4.239821
497,5.916675,7.176372,6.1e-05,4.403549
498,6.797102,7.138445,6.2e-05,4.548111
499,6.951504,7.119751,6.2e-05,4.614836
500,7.493554,7.157131,6.3e-05,4.731414
501,7.056133,7.147031,6.3e-05,4.602838
502,8.09692,7.24202,6.4e-05,4.745739
503,6.140029,7.131821,6.4e-05,4.622869
504,9.102282,7.328867,6.5e-05,4.977168
505,6.646756,7.260656,6.5e-05,4.541164
506,6.803488,7.21494,6.6e-05,4.557617
507,7.439317,7.237377,6.6e-05,4.839941
508,8.346517,7.348291,6.7e-05,4.809702
509,8.38793,7.452255,6.7e-05,4.897543
510,7.058847,7.412914,6.8e-05,4.63549
511,7.537222,7.425345,6.8e-05,4.773542
512,7.589089,7.44172,6.9e-05,4.657271
513,4.917239,7.189271,6.9e-05,4.409443
514,6.502677,7.120612,7e-05,4.63933
515,6.106983,7.019249,7e-05,4.499621
516,7.917592,7.109084,7.1e-05,4.755174
517,6.532218,7.051397,7.1e-05,4.661189
518,5.894654,6.935722,7.2e-05,4.576285
519,4.91984,6.734134,7.3e-05,4.329998
520,7.005755,6.761296,7.3e-05,4.61912
521,7.906851,6.875852,7.4e-05,4.880731
522,4.885577,6.676824,7.4e-05,4.293291
523,7.748484,6.78399,7.5e-05,4.81388
524,7.559626,6.861554,7.5e-05,4.831882
525,6.700611,6.845459,7.6e-05,4.655203
526,6.713761,6.83229,7.7e-05,4.667851
527,6.741055,6.823166,7.7e-05,4.689762
528,6.621049,6.802955,7.8e-05,4.412399
529,7.138047,6.836464,7.8e-05,4.709337
530,5.348614,6.687679,7.9e-05,4.526279
531,9.2875,6.947661,8e-05,5.216172
532,6.985249,6.95142,8e-05,4.740345
533,7.719625,7.02824,8.1e-05,4.79215
534,6.85706,7.011122,8.1e-05,4.641122
535,5.096625,6.819673,8.2e-05,4.435944
536,7.674889,6.905194,8.3e-05,4.860469
537,7.933562,7.008031,8.3e-05,4.978199
538,7.100444,7.017272,8.4e-05,4.639793
539,5.661837,6.881729,8.4e-05,4.584985
540,7.361887,6.929744,8.5e-05,4.826232
541,6.065292,6.843299,8.6e-05,4.648197
542,7.232274,6.882196,8.6e-05,4.705663
543,5.635224,6.757499,8.7e-05,4.55516
544,7.864893,6.868238,8.8e-05,4.798571
545,7.589058,6.94032,8.8e-05,4.897055
546,5.605279,6.806816,8.9e-05,4.577919
547,5.878195,6.713954,9e-05,4.479604
548,8.525312,6.89509,9e-05,5.069214
549,7.854735,6.991054,9.1e-05,4.735181
550,6.017534,6.893702,9.2e-05,4.647516
551,8.153899,7.019722,9.2e-05,4.856704
552,5.269667,6.844717,9.3e-05,4.369435
553,7.663728,6.926618,9.4e-05,4.75695
554,9.010276,7.134984,9.4e-05,5.102521
555,6.699261,7.091411,9.5e-05,4.706833
556,5.820004,6.964271,9.6e-05,4.629016
557,7.13307,6.981151,9.6e-05,4.777698
558,7.494984,7.032534,9.7e-05,4.980263
559,5.304695,6.85975,9.8e-05,4.614188
560,7.248817,6.898657,9.8e-05,4.896968
561,7.495585,6.95835,9.9e-05,4.820743
562,5.812324,6.843747,0.0001,4.432104
563,6.220997,6.781472,0.0001,4.852316
564,5.342175,6.637543,0.000101,4.549257
565,5.609479,6.534737,0.000102,4.657961
566,5.388624,6.420125,0.000103,4.511745
567,5.100515,6.288165,0.000103,4.505121
568,7.231594,6.382507,0.000104,4.79233
569,9.223943,6.666651,0.000105,5.177712
570,7.492023,6.749188,0.000106,4.981243
571,7.298351,6.804104,0.000106,5.303102
572,6.091548,6.732849,0.000107,4.649108
573,5.973887,6.656952,0.000108,4.610646
574,5.145688,6.505826,0.000109,4.525847
575,5.568056,6.412049,0.000109,4.785113
576,6.062493,6.377093,0.00011,4.624036
577,4.745157,6.2139,0.000111,4.500633
578,6.12099,6.204609,0.000112,4.65417
579,6.069218,6.19107,0.000112,4.603954
580,6.591635,6.231126,0.000113,4.669711
581,6.398174,6.247831,0.000114,4.794374
582,6.246223,6.24767,0.000115,4.650201
583,8.312666,6.45417,0.000116,5.12656
584,6.869608,6.495714,0.000116,4.839844
585,6.586269,6.504769,0.000117,4.79341
586,5.715457,6.425838,0.000118,4.683976
587,7.052967,6.488551,0.000119,4.77597
588,5.916473,6.431344,0.00012,4.647597
589,8.045224,6.592731,0.00012,5.076864
590,5.706639,6.504122,0.000121,4.787257
591,7.277294,6.581439,0.000122,4.969075
592,5.739218,6.497217,0.000123,4.840294
593,6.550937,6.502589,0.000124,4.999062
594,6.861142,6.538445,0.000124,5.541417
595,6.093645,6.493965,0.000125,4.819918
596,6.404879,6.485056,0.000126,4.752074
597,7.198332,6.556384,0.000127,4.945684
598,6.428646,6.54361,0.000128,4.829743
599,6.314391,6.520688,0.000129,4.872665
600,6.517967,6.520416,0.00013,5.291652
601,8.412016,6.709576,0.00013,5.216739
602,6.224875,6.661106,0.000131,4.613618
603,5.028822,6.497877,0.000132,4.519733
604,7.978896,6.645979,0.000133,5.94487
605,6.351902,6.616571,0.000134,5.062307
606,4.836135,6.438528,0.000135,5.071868
607,4.246861,6.219361,0.000136,4.663196
608,6.82927,6.280352,0.000137,5.174539
609,6.177324,6.270049,0.000138,4.767929
610,7.396067,6.382651,0.000138,4.901621
611,6.069624,6.351348,0.000139,4.547346
612,5.620623,6.278276,0.00014,4.625364
